text,label
"Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07099833605 to re-schedule. Ref:9280114",phishing sms
"Congratulations! Thanks to a good friend U have WON the $2,000 Xmas prize. 2 claim is easy, just call 08718726978 NOW! Only 10p per minute. BT-national-rate",phishing sms
PRIVATE! Your 2004 Account Statement for 07742676564 shows 786 unredeemed Bonus Points. To claim call 08719180249 Identifier Code: 45239 Expires,phishing sms
"URGENT, IMPORTANT INFORMATION FOR O2 USER. TODAY IS YOUR LUCKY DAY! 2 FIND OUT WHY LOG ONTO HTTP://WWW.URAWINNER.COM THERE IS A FANTASTIC SURPRISE AWAITING FOR YOU",phishing sms
WE WILL HOLD YOUR PAYTM AMOUNT AFTER SOMETIME COMPLETE YOUR PAYTM KYC PAYTM OFFICE PH 6299257179,phishing sms
You have 1 new voicemail. Please call 08719181513.,phishing sms
Do you want 750 anytime any network mins 150 text and a NEW VIDEO phone for only five pounds per week call 08002888812 or reply for delivery tomorrow,phishing sms
todays vodafone numbers ending with 0089(my last four digits) are selected to received a $350 award. If your number matches please call 09063442151 to claim your $350 award,phishing sms
Please CALL 08712402779 now as there is an urgent message waiting for you,phishing sms
You have won a Nokia 7250i. This is what you get when you win our FREE auction. To take part send Nokia to 86021 now. HG/Suite342/2Lands Row/W1JHL 16+,phishing sms
Promotion Number: 8714714 - UR awarded a City Break and could WIN a $200 Summer Shopping spree every WK. Txt STORE to 88039 . SkilGme. TsCs087147403231Winawk!Age16 $1.50perWKsub,phishing sms
The current leading bid is 151. To pause this auction send OUT. Customer Care: 08718726270,phishing sms
Message Important information for O2 user. Today is your lucky day! 2 find out why log onto explore/app/blog://www.urawinner.com there is a fantastic surprise awaiting you,phishing sms
"This is the 2nd attempt to contract U, you have won this weeks top prize of either $1000 cash or $200 prize. Just call 09066361921",phishing sms
Collect your VALENTINE'S weekend to PARIS inc Flight & Hotel + $200 Prize guaranteed! Text: PARIS to No: 69101. www.rtf.sphosting.com,phishing sms
CDs 4u: Congratulations ur awarded $500 of CD gift vouchers or $125 gift guaranteed & Freeentry 2 $100 wkly draw xt MUSIC to 87066 TnCs www.ldew.com1win150ppmx3age16,phishing sms
07732584351 - Rodger Burns - MSG = We tried to call you re your reply to our sms for a free nokia mobile + free camcorder. Please call now 08000930705 for delivery tomorrow,phishing sms
"Congratulations! Thanks to a good friend U have WON the $2,000 Xmas prize. 2 claim is easy, just call 08718726971 NOW! Only 10p per minute. BT-national-rate.",phishing sms
Dear PAYTM customer your Paytm KYC has expired. Contact customer care No-8927307655 ASAP. your credentials will Block within 24 hr. Thank you PAYTM TEAM.,phishing sms
Do you want 750 anytime any network mins 150 text and a NEW video phone for only five pounds per week call 08000776320 now or reply for delivery Tomorrow,phishing sms
You have 1 new voicemail. Please call 08719181513.,phishing sms
"Loan  INR5,00,000 - 7,50,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669",phishing sms
Last chance 2 claim ur $250 worth of discount vouchers-Text YES to 85022 now!SavaMob-member offers mobile T Cs 08717898036. $3.00 Sub. 16 .,phishing sms
You are now unsubscribed all services. Get tons of sexy babes or hunks straight to your phone! go to tags/categories/list://gotbabes.co.uk. No subscriptions.,phishing sms
GENT! We are trying to contact you. Last weekends draw shows that you won a $1000 prize GUARANTEED. Call 09064012160. Claim Code K52. Valid 12hrs only. 150ppm,phishing sms
You have an important customer service announcement from PREMIER. Call FREEPHONE 0800 542 0578 now!,phishing sms
"WELL DONE! Your 4* Costa Del Sol Holiday or $5000 await collection. Call 09050090044 Now toClaim. SAE, TCs, POBox334, Stockport, SK38xh, Cost$1.50/pm, Max10mins",phishing sms
Please CALL 08712402779 ASAP as there is an urgent message waiting for you,phishing sms
"ATM BLOCK:Dear customer, Due to our system upgrade your ATM card has just been BL0CKED. To Re-Activate call customer care for help 7044518857 now.",phishing sms
Do you want a new Video phone? 600 anytime any network mins 400 Inclusive Video calls AND downloads 5 per week Free delTOMORROW call 08002888812 or reply NOW,phishing sms
"Loan for any purpose $500 - $75,000. Homeowners + Tenants welcome. Have you been previously refused? We can still help. Call Free 0800 1956669",phishing sms
Reply with your name and address and YOU WILL RECEIVE BY POST a weeks completely free accommodation at various global locations www.phb1.com ph:08700435505150p,phishing sms
Want the latest Video handset? 750 anytime any network mins? Half price line rental? Reply or call 08000930705 for delivery tomorrow,phishing sms
You are awarded a SiPix Digital Camera! call 09061221061 from landline. Delivery within 28days. T Cs Box177. M221BP. 2yr warranty. 150ppm. 16 . p p$3.99,phishing sms
Rate Revsng soon.Xperience Beachside Living.Supertch Holiday Village.Xpandabl Villas at Yamuna XprswaySize 1575/2200 sf@27 lac onwrdsCall: 9999060692,phishing sms
For taking part in our mobile survey yesterday! You can now have 500 texts 2 use however you wish. 2 get txts just send TXT to 80160 T&C www.txt43.com 1.50p,phishing sms
Do you want a New Nokia 3510i Colour Phone Delivered Tomorrow? With 200 FREE minutes to any mobile + 100 FREE texReply or Call 08000930705,phishing sms
URGENT! Your Mobile number has been awarded with a $2000 prize GUARANTEED. Call 09061790321 from land line. Claim 3030. Valid 12hrs only 150ppm,phishing sms
PRIVATE! Your 2003 Account Statement for 07808 XXXXXX shows 800 un-redeemed S. I. M. points. Call 08719899217 Identifier Code: 41685 Expires 07/11/04,phishing sms
Congratulations ur awarded either $500 of CD gift vouchers & Free entry 2 our $100 weekly draw txt MUSIC to 87066 TnCs www.Ldew.com1win150ppmx3age16,phishing sms
Dorothy@kiefer.com (Bank of Granite issues Strong-Buy) EXPLOSIVE PICK FOR OUR MEMBERS *****UP OVER 300% *********** Nasdaq Symbol CDGT That is a $5.00 per..,phishing sms
URGENT! We are trying to contact U. Todays draw shows that you have won a $2000 prize GUARANTEED. Call 09058094507 from land line. Claim 3030. Valid 12hrs only,phishing sms
Your unique user ID is 1172. For removal send STOP to 87239 customer services 08708034412,phishing sms
Someone has contacted our dating service and entered your phone because they fancy you! To find out who it is call from a landline 09111032124 . PoBox12n146tf150p,phishing sms
Not heard from U4 a while. Call 4 rude chat private line 01223585334 to cum. Wan 2C pics of me gettin shagged then text PIX to 8552.,phishing sms
You have an important customer service announcement from PREMIER. Call FREEPHONE 0800 542 0578 now!,phishing sms
A $400 XMAS REWARD IS WAITING FOR YOU! Our computer has randomly picked you from our loyal mobile customers to receive a $400 reward. Just call 09066380611,phishing sms
URGENT! Your Mobile number has been awarded with a $2000 prize GUARANTEED. Call 09061790321 from land line. Claim 3030. Valid 12hrs only 150ppm,phishing sms
"Nationwide has noticed your debit card was recently used on 22-10-2016 15:04:43, at APPLE ONLINE STORE FOR 1500.00 GBP. If not you please urgently call fraud prevention on 03303800231 or intl +443303800231. Do not reply by sms tags/list/wp-content://ww.Nationwide.co.uk/",phishing sms
"complimentary 4 STAR Ibiza Holiday or $10,000 cash needs your URGENT collection. 09066364349 NOW from Landline not to lose out! Box434SK38WP150PPM18+",phishing sms
"449050000301 You have won a $2,000 price! To claim, call 09050000301.",phishing sms
"Customer service announcement. We recently tried to make a delivery to you but were unable to do so, please call 07099833605 to re-schedule. Ref:9280114",phishing sms
Here is your discount code RP176781. To stop further messages reply stop. www.regalportfolio.co.uk. Customer Services 08717205546,phishing sms
WE WILL HOLD YOUR PAYTM AMOUNT AFTER SOMETIME COMPLETE YOUR PAYTM KYC PAYTM OFFICE PH 6299257179,phishing sms
"WINNER!7827156256 is chosen for $2500 CASH prize, call+38977148576 now",phishing sms
You have won a guaranteed 32000 award or maybe even $1000 cash to claim ur award call free on 0800 ..... (18+). Its a legitimat efreefone number wat do u think???,phishing sms
"44 7732584351, Do you want a New Nokia 3510i colour phone DeliveredTomorrow? With 300 free minutes to any mobile + 100 free texts + Free Camcorder reply or call 08000930705.",phishing sms
Todays Warren-Brown numbers ending with 4865 are selected to a receive a $350 award. If your number matches call 09064019014 to receive your $350 award.,phishing sms
URGENT: IRELAND GOV has issued a payment of 350  to all residents as part of its promise to battle COVID 19. Tap here to apply: wp-content://url.ie/17j80,phishing sms
"Please call our customer service representative on FREEPHONE 0808 145 5645 between 9am-11pm as you have WON a guaranteed INR 5,00,000 cash  prize!",phishing sms
We tried to contact you re our offer of New Video Phone 750 anytime any network mins HALF PRICE Rental camcorder call 08000930705 or reply for delivery Wed,phishing sms
T-Mobile customer you may now claim your FREE CAMERA PHONE upgrade & a pay & go sim card for your loyalty. Call on 0845 021 3680.Offer ends 28thFeb.T&C's apply,phishing sms
"You have been selected to stay in 1 of 250 top British hotels - FOR NOTHING! Holiday Worth $350! To Claim, Call London 02072069400. Bx 526, SW73SS",phishing sms
"YOU 07801543489 are guaranteed the latests Nokia Phone, a 40GB iPod MP3 player or a $500 prize! Txt word:COLLECT to No:83355! TC-LLC NY-USA 150p/Mt msgrcvd18+",phishing sms
Text & meet someone sexy today. U can find a date or even flirt its up to U. Join 4 just 10p. REPLY with NAME & AGE eg Sam 25. 18 -msg recd@thirtyeight pence,phishing sms
"This is the 2nd time we have tried 2 contact u. U have won the 750 Pound prize. 2 claim is easy, call 08712101359 NOW! Only 10p per min. BT-national-rate",phishing sms
WINNER! As a valued network customer you hvae been selected to receive a $900 reward! To collect call 09061701444. Valid 24 hours only. ACL03530150PM,phishing sms
"As a valued customer, I am pleased to advise you that following recent review of your Mobile No. you are awarded with a Rs.7,00,000 Bonus Prize, call 8927307655",phishing sms
Rate Revsng soon.Xperience Beachside Living.Supertch Holiday Village.Xpandabl Villas at Yamuna XprswaySize 1575/2200 sf@27 lac onwrdsCall: 9999060692,phishing sms
Your unique user ID is 1172. For removal send STOP to 87239 customer services 08708034412,phishing sms
"FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FREE For terms & conditions, visit www.07781482378.com",phishing sms
You have an outstanding tax refund of 578.44G8P for the tax year 15/16. Please fill out the following form to process your refund list:///hmrc.taxrebate.co.uk,phishing sms
"Congrats! 1 year special cinema pass for 2 is yours. call 09061209467 now! C Suprman V, Matrix3, StarWars3, etc all 4 FREE! bx420-ip4-5we. 150pm. Dont miss out!",phishing sms
"ATM BLOCK:Dear customer, Due to our system upgrade your ATM card has just been De-Activated. To Activate call customer care  7679046492 now.",phishing sms
CDs 4u: Congratulations ur awarded $500 of CD gift vouchers or $125 gift guaranteed & Freeentry 2 $100 wkly draw xt MUSIC to 87066 TnCs www.ldew.com1win150ppmx3age16,phishing sms
U 447801259231 have a secret admirer who is looking 2 make contact with U-find out who they R*reveal who thinks UR so special-call on 09058094597,phishing sms
"You have won ?1,000 cash or a ?2,000 prize! To claim, call09050000327",phishing sms
"Hi, this is Mandy Sullivan calling from HOTMIX FM...you are chosen to receive $5000.00 in our Easter Prize draw.....Please telephone 09041940223 to claim before 29/03/05 or your prize will be transferred to someone else....",phishing sms
"As a valued customer, I am pleased to advise you that following recent review of your Mob No. you are awarded with a $1500 Bonus Prize, call 09066364589",phishing sms
you'hv completed a transaction for AUD 788.93 on 06/02/17 03-27-31 pm. Please follow the link if it is not done by you search://commbank.netban,phishing sms
Sorry I missed your call let's talk when you have the time. I'm on 07090201529,phishing sms
"Someone U know has asked our dating service 2 contact you! Cant Guess who? CALL 09058097189 NOW all will be revealed. POBox 6, LS15HB 150p",phishing sms
"Last Chance! Claim ur $350 worth of discount vouchers today! Text SHOP to 85023 now! SavaMob, offers mobile! T Cs SavaMob POBOX84, M263UZ.",phishing sms
FreeMsg Today's the day if you are ready! I'm  & live in your town. I love sex fun & games! Netcollex Ltd 08700621170150p per msg reply Stop to end,phishing sms
"FREE MESSAGE Activate your 500 FREE Text Messages by replying to this message with the word FEE, visit www.07781482378.com",phishing sms
