label,message
Scam,Invest $595 now and get 5x returns in 24 hours!
Scam,Invest $2864 now and get 5x returns in 24 hours!
Scam,Invest $6084 now and get 2x returns in 24 hours!
Scam,Your transaction of 2862 USD in BTC is pending. Confirm now: secure-btc.net
Scam,Participate in our giveaway and win up to 4.62 BTC instantly!
Scam,Invest $448 now and get 10x returns in 24 hours!
Scam,Make $499 daily using our automated crypto trading bot. Sign up now!
Scam,Invest $8136 now and get 5x returns in 24 hours!
Scam,Invest $7896 now and get 5x returns in 24 hours!
Scam,Your transaction of 9058 USD in BTC is pending. Confirm now: secure-btc.net
Scam,Your transaction of 7054 USD in BTC is pending. Confirm now: secure-btc.net
Scam,Invest $9983 now and get 5x returns in 24 hours!
Scam,Congratulations! You've won 2.24 BTC. Claim it now at btcfastpay.io
Scam,Congratulations! You've won 1.45 BTC. Claim it now at crypto-airdrop.org
Scam,Update your MetaMask security phrase to protect your funds: btcfastpay.io
Scam,Participate in our giveaway and win up to 4.06 BTC instantly!
Scam,Invest $9928 now and get 2x returns in 24 hours!
Scam,Your transaction of 9962 USD in BTC is pending. Confirm now: secure-btc.net
Scam,Make $175 daily using our automated crypto trading bot. Sign up now!
Scam,Your transaction of 8012 USD in BTC is pending. Confirm now: crypto-airdrop.org
Scam,Your transaction of 4796 USD in BTC is pending. Confirm now: getfreebtc.info
Scam,Congratulations! You've won 1.83 BTC. Claim it now at crypto-airdrop.org
Scam,Congratulations! You've won 1.57 BTC. Claim it now at btcfastpay.io
Scam,Your transaction of 2011 USD in BTC is pending. Confirm now: secure-btc.net
Scam,Your transaction of 5213 USD in BTC is pending. Confirm now: secure-btc.net
Scam,Invest $4582 now and get 5x returns in 24 hours!
Scam,Congratulations! You've won 1.96 BTC. Claim it now at btcfastpay.io
Scam,Your transaction of 8395 USD in BTC is pending. Confirm now: crypto-airdrop.org
Scam,Invest $8629 now and get 2x returns in 24 hours!
Scam,Limited offer: Buy crypto and get a bonus of 38 USD worth of BTC.
Scam,Invest $4849 now and get 2x returns in 24 hours!
Scam,Congratulations! You've won 0.24 BTC. Claim it now at btcfastpay.io
Scam,Congratulations! You've won 3.71 BTC. Claim it now at mycryptosecure.com
Scam,Your transaction of 7345 USD in BTC is pending. Confirm now: mycryptosecure.com
Scam,Your transaction of 8484 USD in BTC is pending. Confirm now: mycryptosecure.com
Scam,Congratulations! You've won 3.16 BTC. Claim it now at secure-btc.net
Scam,Congratulations! You've won 0.47 BTC. Claim it now at btcfastpay.io
Scam,Congratulations! You've won 1.76 BTC. Claim it now at mycryptosecure.com
Scam,Participate in our giveaway and win up to 0.71 BTC instantly!
Scam,Congratulations! You've won 4.99 BTC. Claim it now at mycryptosecure.com
Scam,Invest $2647 now and get 10x returns in 24 hours!
Scam,Invest $8180 now and get 5x returns in 24 hours!
Scam,Your transaction of 376 USD in BTC is pending. Confirm now: mycryptosecure.com
Scam,Make $459 daily using our automated crypto trading bot. Sign up now!
Scam,Make $218 daily using our automated crypto trading bot. Sign up now!
Scam,Participate in our giveaway and win up to 3.1 BTC instantly!
Scam,Your transaction of 581 USD in BTC is pending. Confirm now: getfreebtc.info
Scam,Invest $3888 now and get 10x returns in 24 hours!
Scam,Invest $7404 now and get 10x returns in 24 hours!
Scam,Make $174 daily using our automated crypto trading bot. Sign up now!
Scam,Your transaction of 8641 USD in BTC is pending. Confirm now: mycryptosecure.com
Scam,Congratulations! You've won 2.35 BTC. Claim it now at secure-btc.net
Scam,Congratulations! You've won 0.78 BTC. Claim it now at crypto-airdrop.org
Scam,Congratulations! You've won 1.11 BTC. Claim it now at btcfastpay.io
Scam,Congratulations! You've won 3.36 BTC. Claim it now at mycryptosecure.com
Scam,Congratulations! You've won 3.02 BTC. Claim it now at getfreebtc.info
Scam,Invest $3730 now and get 5x returns in 24 hours!
Scam,Congratulations! You've won 4.42 BTC. Claim it now at crypto-airdrop.org
Scam,Limited offer: Buy crypto and get a bonus of 228 USD worth of BTC.
Scam,Congratulations! You've won 3.14 BTC. Claim it now at mycryptosecure.com
Scam,Congratulations! You've won 3.78 BTC. Claim it now at mycryptosecure.com
Scam,Congratulations! You've won 0.17 BTC. Claim it now at mycryptosecure.com
Scam,Invest $3961 now and get 3x returns in 24 hours!
Scam,Limited offer: Buy crypto and get a bonus of 491 USD worth of BTC.
Scam,Congratulations! You've won 1.25 BTC. Claim it now at secure-btc.net
Scam,Your transaction of 4071 USD in BTC is pending. Confirm now: mycryptosecure.com
Scam,Your transaction of 8934 USD in BTC is pending. Confirm now: mycryptosecure.com
Scam,Limited offer: Buy crypto and get a bonus of 409 USD worth of BTC.
Scam,Limited offer: Buy crypto and get a bonus of 61 USD worth of BTC.
Scam,Congratulations! You've won 0.4 BTC. Claim it now at btcfastpay.io
Scam,Invest $6944 now and get 5x returns in 24 hours!
Scam,Your Bitfinex account is under review. Verify now to avoid suspension: secure-btc.net
Scam,Your transaction of 8152 USD in BTC is pending. Confirm now: mycryptosecure.com
Scam,Congratulations! You've won 4.16 BTC. Claim it now at crypto-airdrop.org
Scam,Your transaction of 8363 USD in BTC is pending. Confirm now: getfreebtc.info
Scam,Invest $2518 now and get 2x returns in 24 hours!
Scam,Invest $2484 now and get 10x returns in 24 hours!
Scam,Participate in our giveaway and win up to 2.05 BTC instantly!
Scam,Congratulations! You've won 3.71 BTC. Claim it now at secure-btc.net
Scam,Congratulations! You've won 0.21 BTC. Claim it now at btcfastpay.io
Scam,Make $472 daily using our automated crypto trading bot. Sign up now!
Scam,Invest $4852 now and get 5x returns in 24 hours!
Scam,URGENT: Your Coinbase wallet is compromised. Secure it immediately: mycryptosecure.com
Scam,Participate in our giveaway and win up to 3.54 BTC instantly!
Scam,Invest $8972 now and get 2x returns in 24 hours!
Scam,Elon Musk is doubling all crypto sent to his address! Send now to receive x2: 1SecureBTC7
Scam,Limited offer: Buy crypto and get a bonus of 439 USD worth of BTC.
Scam,Your transaction of 8520 USD in BTC is pending. Confirm now: btcfastpay.io
Scam,Your transaction of 3615 USD in BTC is pending. Confirm now: crypto-airdrop.org
Scam,Make $368 daily using our automated crypto trading bot. Sign up now!
Scam,Your transaction of 9987 USD in BTC is pending. Confirm now: secure-btc.net
Scam,Limited offer: Buy crypto and get a bonus of 27 USD worth of BTC.
Scam,Congratulations! You've won 0.96 BTC. Claim it now at getfreebtc.info
Scam,Make $183 daily using our automated crypto trading bot. Sign up now!
Scam,Participate in our giveaway and win up to 3.6 BTC instantly!
Scam,Your transaction of 7908 USD in BTC is pending. Confirm now: getfreebtc.info
Scam,Congratulations! You've won 4.01 BTC. Claim it now at crypto-airdrop.org
Scam,Congratulations! You've won 0.93 BTC. Claim it now at btcfastpay.io
Scam,Congratulations! You've won 4.85 BTC. Claim it now at btcfastpay.io
Scam,Your transaction of 4072 USD in BTC is pending. Confirm now: getfreebtc.info
Scam,Make $140 daily using our automated crypto trading bot. Sign up now!
Scam,Participate in our giveaway and win up to 0.6 BTC instantly!
Scam,Invest $7960 now and get 3x returns in 24 hours!
Scam,Update your TrustWallet security phrase to protect your funds: secure-btc.net
Scam,Invest $4343 now and get 2x returns in 24 hours!
Scam,Invest $9737 now and get 2x returns in 24 hours!
Scam,Your transaction of 4190 USD in BTC is pending. Confirm now: crypto-airdrop.org
Scam,Invest $2688 now and get 3x returns in 24 hours!
Scam,Congratulations! You've won 3.53 BTC. Claim it now at crypto-airdrop.org
Scam,Make $261 daily using our automated crypto trading bot. Sign up now!
Scam,Congratulations! You've won 4.07 BTC. Claim it now at btcfastpay.io
Scam,Participate in our giveaway and win up to 2.91 BTC instantly!
Scam,Crypto rewards waiting for you! Unlock your bonus here: secure-btc.net
Scam,Make $434 daily using our automated crypto trading bot. Sign up now!
Scam,Make $332 daily using our automated crypto trading bot. Sign up now!
Scam,URGENT: Your Blockchain wallet is compromised. Secure it immediately: getfreebtc.info
Scam,Invest $2046 now and get 2x returns in 24 hours!
Scam,Participate in our giveaway and win up to 1.98 BTC instantly!
Scam,Make $382 daily using our automated crypto trading bot. Sign up now!
Scam,Limited offer: Buy crypto and get a bonus of 22 USD worth of BTC.
Scam,Limited offer: Buy crypto and get a bonus of 50 USD worth of BTC.
Scam,Invest $5550 now and get 3x returns in 24 hours!
Scam,Participate in our giveaway and win up to 3.02 BTC instantly!
Scam,Your transaction of 6306 USD in BTC is pending. Confirm now: crypto-airdrop.org
Scam,Congratulations! You've won 0.17 BTC. Claim it now at crypto-airdrop.org
Scam,Invest $2388 now and get 10x returns in 24 hours!
Scam,Your transaction of 1910 USD in BTC is pending. Confirm now: secure-btc.net
Scam,Congratulations! You've won 1.12 BTC. Claim it now at crypto-airdrop.org
Scam,Your transaction of 2654 USD in BTC is pending. Confirm now: getfreebtc.info
Scam,Your transaction of 4675 USD in BTC is pending. Confirm now: btcfastpay.io
Scam,Your transaction of 9003 USD in BTC is pending. Confirm now: crypto-airdrop.org
Scam,Invest $9629 now and get 5x returns in 24 hours!
Scam,Participate in our giveaway and win up to 3.13 BTC instantly!
Scam,Your transaction of 5039 USD in BTC is pending. Confirm now: getfreebtc.info
Scam,Limited offer: Buy crypto and get a bonus of 224 USD worth of BTC.
Scam,Participate in our giveaway and win up to 3.71 BTC instantly!
Scam,Invest $2135 now and get 5x returns in 24 hours!
Scam,Your transaction of 1050 USD in BTC is pending. Confirm now: getfreebtc.info
Scam,Your transaction of 2724 USD in BTC is pending. Confirm now: mycryptosecure.com
Scam,Make $186 daily using our automated crypto trading bot. Sign up now!
Scam,Participate in our giveaway and win up to 3.07 BTC instantly!
Scam,Participate in our giveaway and win up to 0.95 BTC instantly!
Scam,Invest $7429 now and get 2x returns in 24 hours!
Scam,Invest $7331 now and get 10x returns in 24 hours!
Scam,Update your Coinbase security phrase to protect your funds: secure-btc.net
Scam,Invest $566 now and get 5x returns in 24 hours!
Scam,Invest $3818 now and get 2x returns in 24 hours!
Scam,Invest $9752 now and get 2x returns in 24 hours!
Scam,Participate in our giveaway and win up to 4.36 BTC instantly!
Scam,Congratulations! You've won 2.1 BTC. Claim it now at btcfastpay.io
Scam,Make $431 daily using our automated crypto trading bot. Sign up now!
Scam,Invest $7775 now and get 10x returns in 24 hours!
Scam,URGENT: Your Coinbase wallet is compromised. Secure it immediately: crypto-airdrop.org
Scam,Congratulations! You've won 2.37 BTC. Claim it now at btcfastpay.io
Scam,URGENT: Your Binance wallet is compromised. Secure it immediately: btcfastpay.io
Scam,URGENT: Your TrustWallet wallet is compromised. Secure it immediately: crypto-airdrop.org
Scam,Invest $644 now and get 3x returns in 24 hours!
Scam,Invest $1071 now and get 5x returns in 24 hours!
Scam,Congratulations! You've won 0.99 BTC. Claim it now at btcfastpay.io
Scam,Participate in our giveaway and win up to 0.59 BTC instantly!
Scam,Participate in our giveaway and win up to 2.73 BTC instantly!
Scam,Make $436 daily using our automated crypto trading bot. Sign up now!
Scam,Your transaction of 2804 USD in BTC is pending. Confirm now: btcfastpay.io
Scam,Invest $3031 now and get 2x returns in 24 hours!
Scam,Your transaction of 7575 USD in BTC is pending. Confirm now: btcfastpay.io
Scam,Participate in our giveaway and win up to 4.8 BTC instantly!
Scam,Invest $1835 now and get 3x returns in 24 hours!
Scam,Congratulations! You've won 4.71 BTC. Claim it now at btcfastpay.io
Scam,Your transaction of 6201 USD in BTC is pending. Confirm now: btcfastpay.io
Scam,Your transaction of 3160 USD in BTC is pending. Confirm now: getfreebtc.info
Scam,Your transaction of 4801 USD in BTC is pending. Confirm now: crypto-airdrop.org
Scam,Your transaction of 1167 USD in BTC is pending. Confirm now: getfreebtc.info
Scam,Invest $7392 now and get 10x returns in 24 hours!
Scam,Invest $9058 now and get 2x returns in 24 hours!
Scam,Congratulations! You've won 1.49 BTC. Claim it now at mycryptosecure.com
Scam,Participate in our giveaway and win up to 3.82 BTC instantly!
Scam,Your transaction of 5540 USD in BTC is pending. Confirm now: crypto-airdrop.org
Scam,Congratulations! You've won 1.04 BTC. Claim it now at btcfastpay.io
Scam,Congratulations! You've won 0.69 BTC. Claim it now at secure-btc.net
Scam,Your transaction of 8047 USD in BTC is pending. Confirm now: secure-btc.net
Scam,Congratulations! You've won 0.45 BTC. Claim it now at mycryptosecure.com
Scam,Make $204 daily using our automated crypto trading bot. Sign up now!
Scam,Your Bitfinex account is under review. Verify now to avoid suspension: mycryptosecure.com
Scam,Participate in our giveaway and win up to 1.72 BTC instantly!
Scam,Congratulations! You've won 0.88 BTC. Claim it now at secure-btc.net
Scam,Your transaction of 3727 USD in BTC is pending. Confirm now: mycryptosecure.com
Scam,Your transaction of 4818 USD in BTC is pending. Confirm now: crypto-airdrop.org
Scam,Get up to 2x returns by staking your coins on our new platform. Start at getfreebtc.info
Scam,Your transaction of 4332 USD in BTC is pending. Confirm now: secure-btc.net
Scam,Your transaction of 5741 USD in BTC is pending. Confirm now: getfreebtc.info
Scam,Invest $2120 now and get 5x returns in 24 hours!
Scam,Congratulations! You've won 4.16 BTC. Claim it now at btcfastpay.io
Scam,Your transaction of 3369 USD in BTC is pending. Confirm now: crypto-airdrop.org
Scam,Invest $8501 now and get 2x returns in 24 hours!
Scam,Make $479 daily using our automated crypto trading bot. Sign up now!
Scam,Your transaction of 2092 USD in BTC is pending. Confirm now: getfreebtc.info
Scam,Your transaction of 5041 USD in BTC is pending. Confirm now: getfreebtc.info
Scam,Participate in our giveaway and win up to 0.61 BTC instantly!
Scam,Invest $7344 now and get 5x returns in 24 hours!
Scam,Limited offer: Buy crypto and get a bonus of 399 USD worth of BTC.
Scam,Update your Blockchain security phrase to protect your funds: mycryptosecure.com
Scam,Your transaction of 1861 USD in BTC is pending. Confirm now: getfreebtc.info
Scam,Your transaction of 6667 USD in BTC is pending. Confirm now: mycryptosecure.com
Scam,Participate in our giveaway and win up to 1.69 BTC instantly!
Scam,Make $386 daily using our automated crypto trading bot. Sign up now!
Scam,Participate in our giveaway and win up to 4.69 BTC instantly!
Scam,Invest $9650 now and get 5x returns in 24 hours!
Scam,Invest $302 now and get 3x returns in 24 hours!
Scam,Limited offer: Buy crypto and get a bonus of 363 USD worth of BTC.
Scam,Participate in our giveaway and win up to 4.28 BTC instantly!
Scam,Invest $6110 now and get 10x returns in 24 hours!
Scam,Invest $7569 now and get 3x returns in 24 hours!
Scam,Invest $9034 now and get 3x returns in 24 hours!
Scam,Your transaction of 3555 USD in BTC is pending. Confirm now: crypto-airdrop.org
Scam,Make $395 daily using our automated crypto trading bot. Sign up now!
Scam,Invest $7080 now and get 5x returns in 24 hours!
Scam,Congratulations! You've won 0.19 BTC. Claim it now at crypto-airdrop.org
Scam,Congratulations! You've won 1.33 BTC. Claim it now at secure-btc.net
Scam,Limited offer: Buy crypto and get a bonus of 246 USD worth of BTC.
