body,label
We are updating our system. Please verify your identity by entering your credit card number here: http://login.example.com/8880,1
URGENT: Your account has been compromised. Click the link below to reset your password immediately: http://login.example.com/7283,1
"Hello Jane, your email has won a new iPhone! Provide your shipping address to receive it.",1
This is a message from Microsoft Support. Your computer is infected. Call us now at +1-906-493-8873 for assistance.,1
This is a message from Microsoft Support. Your computer is infected. Call us now at +1-387-239-8641 for assistance.,1
FINAL NOTICE: We have been trying to contact you regarding your unpaid taxes. Immediate action is required.,1
"Hello Jordan, your email has won a new iPhone! Provide your shipping address to receive it.",1
You have been selected for a government grant of $949451. Submit your SSN to receive it.,1
We are updating our system. Please verify your identity by entering your credit card number here: http://update.example.com/6765,1
"Hi Alex, I’m stranded abroad and need money urgently. Please wire $1,000 to help me.",1
"Hi Pat, I’m stranded abroad and need money urgently. Please wire $1,000 to help me.",1
"Hi Morgan, I’m stranded abroad and need money urgently. Please wire $1,000 to help me.",1
"Dear Jordan, I am a prince from Kuwait and I need your help transferring $10 million. You will be rewarded.",1
We are updating our system. Please verify your identity by entering your credit card number here: http://verify.example.com/6885,1
We are updating our system. Please verify your identity by entering your credit card number here: http://login.example.com/5296,1
We are updating our system. Please verify your identity by entering your credit card number here: http://verify.example.com/6096,1
You have an unclaimed inheritance of $683700. Contact us to process your claim.,1
You have been selected for a government grant of $407561. Submit your SSN to receive it.,1
Your PayPal account has been suspended. Log in here to restore access: http://update.example.com/3864,1
"Hello Pat, your email has won a new iPhone! Provide your shipping address to receive it.",1
Earn money working from home! Just fill out this form with your personal details to get started.,1
Security Alert: Someone tried to log into your account. Confirm it's you by clicking this link: http://secure.example.com/3418,1
This is a message from Microsoft Support. Your computer is infected. Call us now at +1-372-673-4310 for assistance.,1
You have been selected for a government grant of $229353. Submit your SSN to receive it.,1
We detected suspicious activity in your bank account. Confirm your details immediately at: http://secure.example.com/1492,1
"Hello Emily, your email has won a new iPhone! Provide your shipping address to receive it.",1
You have an unclaimed inheritance of $827061. Contact us to process your claim.,1
You have been selected for a government grant of $45411. Submit your SSN to receive it.,1
"Hello Alex, your email has won a new iPhone! Provide your shipping address to receive it.",1
URGENT: Your account has been compromised. Click the link below to reset your password immediately: http://verify.example.com/8470,1
Your PayPal account has been suspended. Log in here to restore access: http://secure.example.com/7791,1
You have been selected for a government grant of $854314. Submit your SSN to receive it.,1
Your PayPal account has been suspended. Log in here to restore access: http://verify.example.com/8668,1
You have been selected for a government grant of $367856. Submit your SSN to receive it.,1
Congratulations! You've won $334461 in our international lottery. Please send your bank details to claim your prize.,1
